"Username","participant_ethnicity","Response.RT","key","Target_Ethnicity","Target_Gender","scored"
"M20301216TG","White",2014,"NEW","B","F",0
"M20301216TG","White",1693,"NEW","W","M",0
"M20301216TG","White",2527,"OLD","B","F",0
"M20301216TG","White",1746,"NEW","W","F",0
"M20301216TG","White",1913,"OLD","W","M",1
"M20301216TG","White",1581,"NEW","W","M",0
"M20301216TG","White",2118,"NEW","W","F",0
"M20301216TG","White",2703,"OLD","W","F",1
"M20301216TG","White",2125,"NEW","W","F",0
"M20301216TG","White",1335,"OLD","W","M",0
"M20301216TG","White",2224,"NEW","W","F",0
"M20301216TG","White",1738,"NEW","W","M",0
"M20301216TG","White",1413,"OLD","W","F",1
"M20301216TG","White",1985,"OLD","B","F",0
"M20301216TG","White",1669,"NEW","B","M",0
"M20301216TG","White",2851,"NEW","B","F",1
"M20301216TG","White",4921,"OLD","W","F",1
"M20301216TG","White",1535,"NEW","W","M",0
"M20301216TG","White",1386,"NEW","W","M",0
"M20301216TG","White",1935,"NEW","B","F",0
"M20301216TG","White",1377,"NEW","B","M",1
"M20301216TG","White",1491,"OLD","B","M",0
"M20301216TG","White",1877,"OLD","B","M",1
"M20301216TG","White",1511,"NEW","B","F",0
"M20301524_EA","Other/unknown",2869,"OLD","W","M",1
"M20301524_EA","Other/unknown",1915,"OLD","B","M",1
"M20301524_EA","Other/unknown",4677,"OLD","B","F",1
"M20301524_EA","Other/unknown",3643,"NEW","W","F",1
"M20301524_EA","Other/unknown",7286,"OLD","B","F",0
"M20301524_EA","Other/unknown",3921,"OLD","W","F",1
"M20301524_EA","Other/unknown",2415,"OLD","W","F",1
"M20301524_EA","Other/unknown",2735,"OLD","B","F",1
"M20301524_EA","Other/unknown",2163,"OLD","B","F",1
"M20301524_EA","Other/unknown",2614,"NEW","B","M",0
"M20301524_EA","Other/unknown",2678,"OLD","B","M",0
"M20301524_EA","Other/unknown",2534,"OLD","W","M",1
"M20301524_EA","Other/unknown",2568,"NEW","W","F",0
"M20301524_EA","Other/unknown",2334,"NEW","W","F",0
"M20301524_EA","Other/unknown",2173,"OLD","W","M",1
"M20301524_EA","Other/unknown",2364,"OLD","W","F",1
"M20301524_EA","Other/unknown",2430,"OLD","W","M",1
"M20301524_EA","Other/unknown",2895,"OLD","W","M",1
"M20301524_EA","Other/unknown",2804,"OLD","W","F",1
"M20301524_EA","Other/unknown",3071,"OLD","B","F",1
"M20301524_EA","Other/unknown",2927,"OLD","B","F",1
"M20301524_EA","Other/unknown",2069,"OLD","W","F",1
"M20301524_EA","Other/unknown",4142,"OLD","W","M",0
"M20301524_EA","Other/unknown",2343,"NEW","W","M",0
"M20301524_EA","Other/unknown",4708,"NEW","B","M",0
"M20301524_EA","Other/unknown",2957,"NEW","W","M",0
"M20301524_EA","Other/unknown",2481,"OLD","B","F",1
"M20301524_EA","Other/unknown",2451,"NEW","W","M",0
"M20301524_EA","Other/unknown",2462,"OLD","B","M",1
"M20301524_EA","Other/unknown",3685,"OLD","B","F",0
"M20301524_EA","Other/unknown",2770,"NEW","W","F",0
"M20301524_EA","Other/unknown",2367,"NEW","B","F",0
"M20301524_EA","Other/unknown",2774,"OLD","B","M",1
"M20301524_EA","Other/unknown",3061,"NEW","B","M",1
"M20301524_EA","Other/unknown",2642,"OLD","W","M",1
"M20301524_EA","Other/unknown",2890,"NEW","W","F",0
"M20301524_EA","Other/unknown",4144,"NEW","W","M",0
"M20301524_EA","Other/unknown",2347,"NEW","B","F",0
"M20301524_EA","Other/unknown",3606,"OLD","B","M",1
"M20301524_EA","Other/unknown",2357,"NEW","B","F",0
"M20301524_EA","Other/unknown",2384,"NEW","W","F",0
"M20301524_EA","Other/unknown",2604,"NEW","W","M",0
"M20301524_EA","Other/unknown",3108,"OLD","W","M",1
"M20301524_EA","Other/unknown",2239,"NEW","B","M",0
"M20301524_EA","Other/unknown",5639,"NEW","W","F",0
"M20301524_EA","Other/unknown",4675,"OLD","B","M",0
"M20301524_EA","Other/unknown",3496,"NEW","B","M",0
"M20301524_EA","Other/unknown",2443,"NEW","B","M",0
"M20301524_EA","Other/unknown",2284,"NEW","B","F",1
"M20301524_EA","Other/unknown",3026,"OLD","W","F",0
"M20301524_EA","Other/unknown",3511,"NEW","B","F",0
"M20301524_EA","Other/unknown",2252,"OLD","B","M",1
"M20301524_EA","Other/unknown",2345,"NEW","W","F",0
"M20301524_EA","Other/unknown",2921,"NEW","B","M",1
"M20301524_EA","Other/unknown",3446,"OLD","B","M",1
"M20301524_EA","Other/unknown",5668,"NEW","B","M",0
"M20301524_EA","Other/unknown",3711,"OLD","W","M",0
"M20301524_EA","Other/unknown",2244,"NEW","B","F",0
"M20301524_EA","Other/unknown",5921,"NEW","B","M",0
"M20301524_EA","Other/unknown",3075,"OLD","W","F",1
"M20301524_EA","Other/unknown",2609,"OLD","W","F",1
"M20301524_EA","Other/unknown",2608,"OLD","W","M",1
"M20301524_EA","Other/unknown",2799,"NEW","B","F",0
"M20301524_EA","Other/unknown",3421,"OLD","B","F",0
"M20301524_EA","Other/unknown",2533,"OLD","B","M",0
"M20301524_EA","Other/unknown",2480,"NEW","W","M",0
"M20301524_EA","Other/unknown",9456,"OLD","B","M",1
"M20301524_EA","Other/unknown",2400,"NEW","W","M",0
"M20301524_EA","Other/unknown",2722,"OLD","W","F",1
"M20301524_EA","Other/unknown",2265,"NEW","B","F",1
"M20301524_EA","Other/unknown",3068,"NEW","W","M",0
"M20301524_EA","Other/unknown",3042,"NEW","W","M",0
"M20301524_EA","Other/unknown",3096,"NEW","W","F",1
"M20301524_EA","Other/unknown",2283,"OLD","B","F",1
"M20301524_EA","Other/unknown",2464,"NEW","B","F",0
"M20301524_EA","Other/unknown",2395,"NEW","B","F",0
"M20301524_EA","Other/unknown",3191,"OLD","W","F",1
"M20301524_EA","Other/unknown",3093,"NEW","B","M",0
"M20301524_EA","Other/unknown",2903,"NEW","W","F",0
"M20301524_EA","Other/unknown",2295,"NEW","W","M",1
"M20301992","Other/unknown",3480,"NEW","B","M",0
"M20301992","Other/unknown",3920,"OLD","W","F",0
"M20301992","Other/unknown",2630,"OLD","W","M",1
"M20301992","Other/unknown",3037,"OLD","W","F",0
"M20301992","Other/unknown",5156,"NEW","B","F",0
"M20301992","Other/unknown",2967,"OLD","B","F",1
"M20301992","Other/unknown",2642,"NEW","W","M",0
"M20301992","Other/unknown",2781,"NEW","W","M",0
"M20301992","Other/unknown",4859,"NEW","B","M",0
"M20301992","Other/unknown",4814,"NEW","W","M",0
"M20301992","Other/unknown",2485,"NEW","B","F",0
"M20301992","Other/unknown",2362,"OLD","W","M",1
"M20301992","Other/unknown",2181,"NEW","W","F",0
"M20301992","Other/unknown",2539,"OLD","B","F",1
"M20301992","Other/unknown",2964,"OLD","B","M",0
"M20301992","Other/unknown",4371,"NEW","B","M",0
"M20301992","Other/unknown",2570,"NEW","B","F",0
"M20301992","Other/unknown",2653,"NEW","W","F",0
"M20301992","Other/unknown",4185,"NEW","W","F",0
"M20301992","Other/unknown",6797,"OLD","B","M",1
"M20301992","Other/unknown",3880,"OLD","W","F",0
"M20301992","Other/unknown",4139,"NEW","W","M",0
"M20301992","Other/unknown",2366,"NEW","W","F",0
"M20301992","Other/unknown",3429,"OLD","W","F",0
"M20301992","Other/unknown",5724,"OLD","B","F",0
"M20301992","Other/unknown",3353,"NEW","B","F",0
"M20301992","Other/unknown",2874,"NEW","W","F",0
"M20301992","Other/unknown",3999,"NEW","W","M",0
"M20301992","Other/unknown",4981,"NEW","W","F",0
"M20301992","Other/unknown",3265,"OLD","W","F",1
"M20301992","Other/unknown",3445,"NEW","B","F",0
"M20301992","Other/unknown",4989,"OLD","W","F",0
"M20301992","Other/unknown",2093,"NEW","B","F",0
"M20301992","Other/unknown",1901,"OLD","B","M",0
"M20301992","Other/unknown",4617,"OLD","W","M",1
"M20301992","Other/unknown",2727,"NEW","B","M",0
"M20301992","Other/unknown",2869,"NEW","B","F",0
"M20301992","Other/unknown",23059,"OLD","B","M",0
"M20301992","Other/unknown",3708,"OLD","W","M",1
"M20301992","Other/unknown",3621,"OLD","B","F",0
"M20301992","Other/unknown",4449,"NEW","W","F",0
"M20301992","Other/unknown",2942,"OLD","B","M",0
"M20301992","Other/unknown",2944,"OLD","W","F",1
"M20301992","Other/unknown",6140,"NEW","B","M",0
"M20301992","Other/unknown",18921,"NEW","W","M",0
"M20301992","Other/unknown",3522,"OLD","B","M",1
"M20301992","Other/unknown",7200,"NEW","B","F",0
"M20301992","Other/unknown",2790,"OLD","W","F",1
"M20301992","Other/unknown",2712,"NEW","B","F",0
"M20301992","Other/unknown",2513,"NEW","B","M",0
"M20301992","Other/unknown",3350,"NEW","B","M",0
"M20301992","Other/unknown",4718,"NEW","W","M",0
"M20301992","Other/unknown",4230,"OLD","W","M",1
"M20301992","Other/unknown",1729,"OLD","B","M",0
"M20301992","Other/unknown",3333,"OLD","W","M",0
"M20301992","Other/unknown",5415,"OLD","W","F",1
"M20301992","Other/unknown",4356,"OLD","W","M",1
"M20301992","Other/unknown",4890,"NEW","B","M",0
"M20301992","Other/unknown",2473,"OLD","W","F",0
"M20301992","Other/unknown",3600,"NEW","B","F",0
"M20301992","Other/unknown",3122,"OLD","W","M",0
"M20301992","Other/unknown",7730,"OLD","B","M",1
"M20301992","Other/unknown",3469,"OLD","W","M",1
"M20301992","Other/unknown",2379,"NEW","W","M",0
"M20301992","Other/unknown",2437,"NEW","B","M",0
"M20301992","Other/unknown",3902,"NEW","W","F",0
"M20301992","Other/unknown",2330,"OLD","B","F",0
"M20301992","Other/unknown",2301,"OLD","B","F",0
"M20301992","Other/unknown",2210,"NEW","W","M",0
"M20301992","Other/unknown",3021,"OLD","B","F",1
"M20301992","Other/unknown",3422,"NEW","W","M",0
"M20301992","Other/unknown",2201,"NEW","W","F",0
"M20301992","Other/unknown",5375,"OLD","B","F",1
"M20301992","Other/unknown",5080,"NEW","B","M",0
"M20301992","Other/unknown",6333,"OLD","B","M",1
"M20301992","Other/unknown",2877,"OLD","B","F",1
"M20301992","Other/unknown",3014,"OLD","W","M",0
"M20301992","Other/unknown",3099,"OLD","B","M",0
"M20301992","Other/unknown",1840,"NEW","W","F",0
"M20301992","Other/unknown",3023,"OLD","B","F",0
"M20302173_aoh","Black",3551,"OLD","B","F",1
"M20302173_aoh","Black",3767,"OLD","B","M",1
"M20302173_aoh","Black",3283,"OLD","B","M",1
"M20302173_aoh","Black",5492,"OLD","W","M",0
"M20302173_aoh","Black",6633,"OLD","B","M",0
"M20302173_aoh","Black",6007,"NEW","B","F",0
"M20302173_aoh","Black",3182,"NEW","B","F",0
"M20302173_aoh","Black",3472,"NEW","W","F",0
"M20302173_aoh","Black",4376,"OLD","B","F",1
"M20302173_aoh","Black",4136,"NEW","W","F",0
"M20302173_aoh","Black",3128,"NEW","B","M",0
"M20302173_aoh","Black",6007,"OLD","W","M",1
"M20302173_aoh","Black",7226,"OLD","B","M",1
"M20302173_aoh","Black",4092,"OLD","W","M",1
"M20302173_aoh","Black",5827,"NEW","W","M",0
"M20302173_aoh","Black",4323,"OLD","W","M",1
"M20302173_aoh","Black",4267,"NEW","B","M",0
"M20302173_aoh","Black",4471,"OLD","B","M",1
"M20302173_aoh","Black",4678,"NEW","W","F",0
"M20302173_aoh","Black",7090,"NEW","W","F",0
"M20302173_aoh","Black",3863,"OLD","W","F",1
"M20302173_aoh","Black",4343,"OLD","W","F",1
"M20302173_aoh","Black",5164,"OLD","B","M",1
"M20302173_aoh","Black",4233,"NEW","W","M",0
"M20302173_aoh","Black",4322,"OLD","B","M",1
"M20302173_aoh","Black",5537,"OLD","B","F",1
"M20302173_aoh","Black",5375,"OLD","B","F",0
"M20302173_aoh","Black",4247,"OLD","B","M",0
"M20302173_aoh","Black",4071,"NEW","B","M",0
"M20302173_aoh","Black",4577,"OLD","W","M",0
"M20302173_aoh","Black",22103,"OLD","W","F",0
"M20302173_aoh","Black",8135,"NEW","B","M",0
"M20302173_aoh","Black",3785,"NEW","W","M",0
"M20302173_aoh","Black",6524,"OLD","W","M",1
"M20302173_aoh","Black",3684,"OLD","W","F",1
"M20302173_aoh","Black",3262,"NEW","W","M",0
"M20302173_aoh","Black",3906,"OLD","W","M",1
"M20302173_aoh","Black",3231,"NEW","B","M",0
"M20302173_aoh","Black",4169,"NEW","B","F",0
"M20302173_aoh","Black",3230,"NEW","W","F",0
"M20302173_aoh","Black",4214,"NEW","B","F",0
"M20302173_aoh","Black",3476,"NEW","B","F",0
"M20302173_aoh","Black",3990,"OLD","W","M",0
"M20302173_aoh","Black",4225,"OLD","B","F",1
"M20302173_aoh","Black",3931,"NEW","W","F",0
"M20302173_aoh","Black",3177,"NEW","W","M",0
"M20302173_aoh","Black",4508,"NEW","W","F",0
"M20302173_aoh","Black",4400,"OLD","W","F",1
"M20302173_aoh","Black",3122,"OLD","W","F",1
"M20302173_aoh","Black",3074,"NEW","B","M",0
"M20302173_aoh","Black",3661,"NEW","W","M",0
"M20302173_aoh","Black",4336,"OLD","B","M",1
"M20302173_aoh","Black",3142,"OLD","W","M",0
"M20302173_aoh","Black",4483,"OLD","B","F",1
"M20302173_aoh","Black",5039,"NEW","B","M",0
"M20302173_aoh","Black",4360,"OLD","W","F",1
"M20302173_aoh","Black",4961,"NEW","B","F",0
"M20302173_aoh","Black",17424,"NEW","W","M",0
"M20302173_aoh","Black",4567,"NEW","B","F",0
"M20302173_aoh","Black",7087,"OLD","W","F",0
"M20302173_aoh","Black",4116,"OLD","B","F",1
"M20302173_aoh","Black",2997,"NEW","W","F",0
"M20302173_aoh","Black",5433,"NEW","B","F",0
"M20302173_aoh","Black",3625,"OLD","W","F",0
"M20302173_aoh","Black",4903,"OLD","W","F",0
"M20302173_aoh","Black",3694,"NEW","W","M",0
"M20302173_aoh","Black",4570,"OLD","B","F",1
"M20302173_aoh","Black",4572,"NEW","W","F",0
"M20302173_aoh","Black",2896,"OLD","B","M",1
"M20302173_aoh","Black",5755,"OLD","W","M",0
"M20302173_aoh","Black",3566,"OLD","B","F",1
"M20302173_aoh","Black",5206,"NEW","B","M",0
"M20302173_aoh","Black",3018,"NEW","W","M",0
"M20302173_aoh","Black",3586,"NEW","B","F",0
"M20302173_aoh","Black",2789,"NEW","B","M",0
"M20302173_aoh","Black",6011,"OLD","B","F",1
"M20302173_aoh","Black",5596,"NEW","B","F",0
"M20302173_aoh","Black",4075,"NEW","W","F",0
"M20302173_aoh","Black",4782,"NEW","B","M",0
"M20302173_aoh","Black",3534,"NEW","W","M",0
"M20303470_do","White",1811,"OLD","B","F",1
"M20303470_do","White",1468,"OLD","W","F",1
"M20303470_do","White",2158,"OLD","W","F",0
"M20303470_do","White",1501,"NEW","B","M",0
"M20303470_do","White",1331,"NEW","B","M",0
"M20303470_do","White",1350,"NEW","W","F",0
"M20303470_do","White",1602,"OLD","B","M",1
"M20303470_do","White",1889,"OLD","B","F",1
"M20303470_do","White",1403,"OLD","B","M",1
"M20303470_do","White",2012,"NEW","B","M",0
"M20303470_do","White",1415,"OLD","W","M",1
"M20303470_do","White",1631,"NEW","B","F",0
"M20303470_do","White",1448,"NEW","W","F",0
"M20303470_do","White",1629,"NEW","B","F",0
"M20303470_do","White",1759,"NEW","W","M",0
"M20303470_do","White",1494,"OLD","B","F",1
"M20303470_do","White",1623,"OLD","W","M",1
"M20303470_do","White",2709,"OLD","W","F",1
"M20303470_do","White",1455,"OLD","B","F",1
"M20303470_do","White",1705,"NEW","W","M",0
"M20303470_do","White",1906,"OLD","W","F",1
"M20303470_do","White",1913,"OLD","B","F",0
"M20303470_do","White",1464,"OLD","B","M",1
"M20303470_do","White",2840,"NEW","W","F",0
"M20303470_do","White",1811,"OLD","W","M",1
"M20303470_do","White",1453,"OLD","W","M",1
"M20303470_do","White",1638,"OLD","W","M",1
"M20303470_do","White",1474,"OLD","W","M",1
"M20303470_do","White",1504,"OLD","W","F",1
"M20303470_do","White",2130,"OLD","B","M",0
"M20303470_do","White",1650,"NEW","W","M",0
"M20303470_do","White",1544,"OLD","W","F",1
"M20303470_do","White",1891,"OLD","B","M",1
"M20303470_do","White",1533,"OLD","B","M",1
"M20303470_do","White",1923,"NEW","W","M",0
"M20303470_do","White",3145,"OLD","B","F",1
"M20303470_do","White",1248,"OLD","W","M",1
"M20303470_do","White",1368,"NEW","B","F",0
"M20303470_do","White",2155,"NEW","W","F",0
"M20303470_do","White",1523,"NEW","B","F",0
"M20303470_do","White",2418,"OLD","W","F",1
"M20303470_do","White",1523,"NEW","W","M",0
"M20303470_do","White",1452,"NEW","B","F",0
"M20303470_do","White",2083,"NEW","B","M",0
"M20303470_do","White",1610,"NEW","B","M",0
"M20303470_do","White",2877,"OLD","B","F",1
"M20303470_do","White",1569,"OLD","B","M",1
"M20303470_do","White",1652,"OLD","W","M",1
"M20303470_do","White",1490,"NEW","W","M",0
"M20303470_do","White",1550,"OLD","B","F",1
"M20303470_do","White",1432,"NEW","B","F",0
"M20303470_do","White",1496,"NEW","B","F",0
"M20303470_do","White",1414,"NEW","B","F",0
"M20303470_do","White",1416,"NEW","B","M",0
"M20303470_do","White",1494,"NEW","B","M",0
"M20303470_do","White",1368,"NEW","B","M",0
"M20303470_do","White",1850,"OLD","W","F",0
"M20303470_do","White",1996,"NEW","B","M",0
"M20303470_do","White",1402,"NEW","W","F",0
"M20303470_do","White",1628,"NEW","W","F",0
"M20303470_do","White",1294,"OLD","B","F",1
"M20303470_do","White",1389,"NEW","W","F",0
"M20303470_do","White",2135,"OLD","B","M",0
"M20303470_do","White",1502,"NEW","B","F",0
"M20303470_do","White",1397,"NEW","B","F",1
"M20303470_do","White",1379,"NEW","W","F",0
"M20303470_do","White",1822,"NEW","W","M",0
"M20303470_do","White",2140,"OLD","W","F",1
"M20303470_do","White",2160,"OLD","W","M",1
"M20303470_do","White",2032,"OLD","B","M",1
"M20303470_do","White",2205,"OLD","B","F",1
"M20303470_do","White",1633,"NEW","B","M",0
"M20303470_do","White",1940,"OLD","W","F",1
"M20303470_do","White",1722,"OLD","W","M",1
"M20303470_do","White",1460,"NEW","W","M",0
"M20303470_do","White",1665,"OLD","B","M",1
"M20303470_do","White",1885,"NEW","W","F",0
"M20303470_do","White",1907,"NEW","W","M",0
"M20303470_do","White",1456,"NEW","W","F",0
"M20303470_do","White",2094,"NEW","W","M",0
"M20306804_ah","Other/unknown",2406,"NEW","B","M",0
"M20306804_ah","Other/unknown",2340,"OLD","B","M",1
"M20306804_ah","Other/unknown",2059,"OLD","B","M",1
"M20306804_ah","Other/unknown",1956,"NEW","W","F",0
"M20306804_ah","Other/unknown",2051,"OLD","B","F",1
"M20306804_ah","Other/unknown",2195,"OLD","B","F",1
"M20306804_ah","Other/unknown",2752,"OLD","W","M",1
"M20306804_ah","Other/unknown",2000,"NEW","B","F",0
"M20306804_ah","Other/unknown",2463,"NEW","B","F",0
"M20306804_ah","Other/unknown",5214,"OLD","B","F",1
"M20306804_ah","Other/unknown",1902,"OLD","W","M",1
"M20306804_ah","Other/unknown",1965,"OLD","W","F",1
"M20306804_ah","Other/unknown",1895,"OLD","W","F",1
"M20306804_ah","Other/unknown",2130,"OLD","W","M",1
"M20306804_ah","Other/unknown",2686,"NEW","B","F",0
"M20306804_ah","Other/unknown",1671,"OLD","W","F",1
"M20306804_ah","Other/unknown",2293,"OLD","W","M",1
"M20306804_ah","Other/unknown",2009,"OLD","B","M",1
"M20306804_ah","Other/unknown",3227,"NEW","W","F",0
"M20306804_ah","Other/unknown",2044,"NEW","B","F",0
"M20306804_ah","Other/unknown",1861,"OLD","W","F",1
"M20306804_ah","Other/unknown",2066,"OLD","B","F",1
"M20306804_ah","Other/unknown",2516,"OLD","W","M",1
"M20306804_ah","Other/unknown",2481,"OLD","W","F",1
"M20306804_ah","Other/unknown",4098,"OLD","W","M",1
"M20306804_ah","Other/unknown",2459,"NEW","B","F",0
"M20306804_ah","Other/unknown",3653,"OLD","B","M",1
"M20306804_ah","Other/unknown",1772,"OLD","B","M",1
"M20306804_ah","Other/unknown",2160,"NEW","W","F",0
"M20306804_ah","Other/unknown",3553,"OLD","B","M",0
"M20306804_ah","Other/unknown",2600,"NEW","B","F",0
"M20306804_ah","Other/unknown",2373,"NEW","B","M",0
"M20306804_ah","Other/unknown",2241,"NEW","W","M",0
"M20306804_ah","Other/unknown",2915,"NEW","B","F",0
"M20306804_ah","Other/unknown",5723,"NEW","B","M",0
"M20306804_ah","Other/unknown",2452,"OLD","B","F",1
"M20306804_ah","Other/unknown",1901,"NEW","B","M",0
"M20306804_ah","Other/unknown",2705,"NEW","B","F",0
"M20306804_ah","Other/unknown",2266,"NEW","W","F",0
"M20306804_ah","Other/unknown",1850,"OLD","B","F",1
"M20306804_ah","Other/unknown",2192,"OLD","W","F",1
"M20306804_ah","Other/unknown",2109,"OLD","W","F",1
"M20306804_ah","Other/unknown",2031,"NEW","B","M",0
"M20306804_ah","Other/unknown",2724,"NEW","B","M",1
"M20306804_ah","Other/unknown",2951,"NEW","W","F",0
"M20306804_ah","Other/unknown",2700,"OLD","W","F",1
"M20306804_ah","Other/unknown",1829,"NEW","W","M",0
"M20306804_ah","Other/unknown",1785,"OLD","B","M",1
"M20306804_ah","Other/unknown",2818,"NEW","W","M",0
"M20306804_ah","Other/unknown",2471,"OLD","B","F",1
"M20306804_ah","Other/unknown",5975,"OLD","W","M",1
"M20306804_ah","Other/unknown",1964,"NEW","W","F",0
"M20306804_ah","Other/unknown",2570,"OLD","B","M",1
"M20306804_ah","Other/unknown",2017,"NEW","W","M",0
"M20306804_ah","Other/unknown",1971,"NEW","W","F",0
"M20306804_ah","Other/unknown",3011,"NEW","B","M",0
"M20306804_ah","Other/unknown",5117,"NEW","W","M",0
"M20306804_ah","Other/unknown",1732,"OLD","W","F",1
"M20306804_ah","Other/unknown",2426,"NEW","B","F",0
"M20306804_ah","Other/unknown",1955,"OLD","B","F",1
"M20306804_ah","Other/unknown",2097,"NEW","B","M",0
"M20306804_ah","Other/unknown",2012,"NEW","W","M",0
"M20306804_ah","Other/unknown",1903,"NEW","W","M",0
"M20306804_ah","Other/unknown",1983,"NEW","B","M",0
"M20306804_ah","Other/unknown",1860,"NEW","W","M",0
"M20306804_ah","Other/unknown",2089,"NEW","W","F",0
"M20306804_ah","Other/unknown",1907,"OLD","B","M",1
"M20306804_ah","Other/unknown",2273,"NEW","B","F",0
"M20306804_ah","Other/unknown",3966,"NEW","B","M",0
"M20306804_ah","Other/unknown",1911,"OLD","B","F",1
"M20306804_ah","Other/unknown",1898,"OLD","W","M",1
"M20306804_ah","Other/unknown",2024,"NEW","W","M",0
"M20306804_ah","Other/unknown",2102,"NEW","W","M",0
"M20306804_ah","Other/unknown",1892,"NEW","W","F",0
"M20306804_ah","Other/unknown",2194,"OLD","W","M",1
"M20306804_ah","Other/unknown",2701,"OLD","B","F",1
"M20306804_ah","Other/unknown",2518,"OLD","W","M",1
"M20306804_ah","Other/unknown",4813,"OLD","B","M",1
"M20306804_ah","Other/unknown",2118,"NEW","W","F",0
"M20306804_ah","Other/unknown",1955,"OLD","W","F",1
"M20306887_CDD","White",2216,"OLD","W","F",1
"M20306887_CDD","White",2775,"NEW","W","F",1
"M20306887_CDD","White",1974,"OLD","W","M",1
"M20306887_CDD","White",2462,"OLD","B","M",1
"M20306887_CDD","White",2259,"OLD","W","F",1
"M20306887_CDD","White",3192,"OLD","W","F",1
"M20306887_CDD","White",7017,"NEW","W","M",0
"M20306887_CDD","White",2026,"NEW","B","F",0
"M20306887_CDD","White",2033,"OLD","B","F",1
"M20306887_CDD","White",2377,"NEW","W","F",0
"M20306887_CDD","White",2831,"NEW","W","M",0
"M20306887_CDD","White",2097,"NEW","W","M",0
"M20306887_CDD","White",2268,"NEW","W","M",0
"M20306887_CDD","White",1749,"NEW","W","F",0
"M20306887_CDD","White",2060,"OLD","B","M",1
"M20306887_CDD","White",3125,"OLD","B","F",1
"M20306887_CDD","White",2495,"OLD","W","M",1
"M20306887_CDD","White",3665,"OLD","W","M",1
"M20306887_CDD","White",2050,"OLD","B","F",1
"M20306887_CDD","White",3862,"NEW","W","M",1
"M20306887_CDD","White",2668,"OLD","W","F",1
"M20306887_CDD","White",1852,"NEW","B","F",0
"M20306887_CDD","White",2020,"NEW","B","M",0
"M20306887_CDD","White",2953,"NEW","B","F",0
"M20306887_CDD","White",2476,"OLD","W","M",1
"M20306887_CDD","White",1995,"OLD","B","F",1
"M20306887_CDD","White",1932,"NEW","B","M",0
"M20306887_CDD","White",3739,"NEW","B","M",0
"M20306887_CDD","White",2748,"NEW","B","F",1
"M20306887_CDD","White",2442,"OLD","B","F",0
"M20306887_CDD","White",2478,"OLD","B","F",0
"M20306887_CDD","White",3903,"NEW","B","M",0
"M20306887_CDD","White",2110,"OLD","W","M",1
"M20306887_CDD","White",3671,"OLD","B","F",0
"M20306887_CDD","White",2211,"OLD","W","F",1
"M20306887_CDD","White",2348,"OLD","B","M",1
"M20306887_CDD","White",2478,"NEW","W","F",0
"M20306887_CDD","White",2698,"NEW","B","F",1
"M20306887_CDD","White",2098,"NEW","W","F",0
"M20306887_CDD","White",2173,"NEW","B","F",0
"M20306887_CDD","White",1975,"NEW","W","F",0
"M20306887_CDD","White",1900,"OLD","W","F",0
"M20306887_CDD","White",1890,"NEW","B","M",0
"M20306887_CDD","White",2356,"OLD","W","F",1
"M20306887_CDD","White",2977,"OLD","W","F",1
"M20306887_CDD","White",2142,"OLD","W","M",1
"M20306887_CDD","White",2806,"OLD","W","M",0
"M20306887_CDD","White",2245,"OLD","W","F",1
"M20306887_CDD","White",2537,"NEW","B","F",0
"M20306887_CDD","White",2127,"OLD","B","M",1
"M20306887_CDD","White",3804,"NEW","B","M",0
"M20306887_CDD","White",2099,"OLD","B","M",1
"M20306887_CDD","White",2898,"OLD","B","M",0
"M20306887_CDD","White",2876,"OLD","B","M",1
"M20306887_CDD","White",1928,"NEW","W","M",0
"M20306887_CDD","White",2694,"NEW","W","M",0
"M20306887_CDD","White",5401,"NEW","B","M",0
"M20306887_CDD","White",2351,"OLD","B","F",1
"M20306887_CDD","White",1975,"NEW","W","M",0
"M20306887_CDD","White",2598,"OLD","B","M",1
"M20306887_CDD","White",2258,"OLD","W","M",1
"M20306887_CDD","White",2518,"OLD","W","F",1
"M20306887_CDD","White",2457,"OLD","W","M",1
"M20306887_CDD","White",2326,"OLD","B","F",1
"M20306887_CDD","White",2289,"NEW","B","M",0
"M20306887_CDD","White",3206,"NEW","B","F",0
"M20306887_CDD","White",2251,"NEW","B","M",0
"M20306887_CDD","White",2395,"NEW","W","M",0
"M20306887_CDD","White",2603,"NEW","W","F",0
"M20306887_CDD","White",2511,"OLD","B","M",0
"M20306887_CDD","White",2774,"OLD","B","F",1
"M20306887_CDD","White",3407,"NEW","W","F",1
"M20306887_CDD","White",2940,"NEW","B","F",1
"M20306887_CDD","White",4480,"NEW","W","M",1
"M20306887_CDD","White",4079,"NEW","B","F",1
"M20306887_CDD","White",2954,"NEW","B","M",0
"M20306887_CDD","White",3036,"OLD","B","M",1
"M20306887_CDD","White",2586,"NEW","W","F",0
"M20306887_CDD","White",1983,"NEW","W","F",0
"M20306887_CDD","White",2082,"OLD","W","M",1
"m20307848","Black",1277,"NEW","W","M",0
"m20307848","Black",2279,"NEW","W","F",0
"m20307848","Black",43889,"NEW","B","M",1
"m20307848","Black",1421,"NEW","W","F",0
"m20307848","Black",1205,"NEW","B","M",0
"m20307848","Black",1449,"NEW","W","F",0
"m20307848","Black",1196,"NEW","W","F",0
"m20307848","Black",1649,"OLD","B","M",1
"m20307848","Black",1936,"OLD","W","M",1
"m20307848","Black",1203,"NEW","W","M",1
"m20307848","Black",1311,"NEW","W","M",1
