Username,participant_ethnicity,Response.RT,key,Target_Ethnicity,Target_Gender,scored
ZsiZTZylor,Black,1972,NEW,B,M,0
YrZnWonYost,White,5356,OLD,B,F,1
YrZnWonYost,White,20041,OLD,B,F,1
YrZnWonYost,White,9326,OLD,W,M,0
YrZnWonYost,White,11236,NEW,W,F,0
YrZnWonYost,White,3501,OLD,B,F,1
YrZnWonYost,White,6964,OLD,B,M,1
YrZnWonYost,White,12149,OLD,B,M,0
YrZnWonYost,White,5399,NEW,W,M,0
YrZnWonYost,White,9335,OLD,W,F,1
YrZnWonYost,White,4478,OLD,B,F,1
YrZnWonYost,White,5033,NEW,W,F,0
YrZnWonYost,White,4399,NEW,B,F,0
YrZnWonYost,White,4660,NEW,B,F,1
YrZnWonYost,White,5294,NEW,B,F,0
YrZnWonYost,White,3997,NEW,W,F,1
YrZnWonYost,White,5034,OLD,B,F,1
YrZnWonYost,White,14366,NEW,W,M,0
YrZnWonYost,White,3705,NEW,B,F,1
YrZnWonYost,White,4041,NEW,B,F,0
YrZnWonYost,White,9254,NEW,W,F,0
YrZnWonYost,White,3916,OLD,W,M,1
YrZnWonYost,White,9732,NEW,B,M,1
YrZnWonYost,White,7820,NEW,W,M,0
YrZnWonYost,White,22709,OLD,W,F,1
YrZnWonYost,White,6053,NEW,W,M,0
YrZnWonYost,White,7896,NEW,B,M,0
YrZnWonYost,White,3599,NEW,B,M,0
YrZnWonYost,White,4240,OLD,B,F,1
YrZnWonYost,White,3730,NEW,W,M,0
YrZnWonYost,White,7480,NEW,W,M,0
YrZnWonYost,White,4354,OLD,B,M,1
YrZnWonYost,White,10526,OLD,W,M,0
YrZnWonYost,White,4099,OLD,B,M,1
YrZnWonYost,White,3595,OLD,B,M,1
YrZnWonYost,White,4158,OLD,W,F,0
YrZnWonYost,White,5640,OLD,W,M,1
YrZnWonYost,White,5566,NEW,W,F,0
YrZnWonYost,White,23735,NEW,W,M,0
YrZnWonYost,White,8097,NEW,B,M,0
YrZnWonYost,White,8049,NEW,B,F,0
YrZnWonYost,White,5008,NEW,W,M,0
YrZnWonYost,White,9333,NEW,B,F,1
YrZnWonYost,White,4788,NEW,W,M,0
YrZnWonYost,White,15627,NEW,B,F,1
YrZnWonYost,White,5802,NEW,B,M,0
YrZnWonYost,White,7102,NEW,W,F,0
YrZnWonYost,White,4938,NEW,B,M,0
YrZnWonYost,White,16646,OLD,W,F,1
YrZnWonYost,White,5221,NEW,B,M,1
YrZnWonYost,White,8167,NEW,B,M,0
YrZnWonYost,White,4611,OLD,W,F,1
YrZnWonYost,White,12438,NEW,W,F,1
YrZnWonYost,White,11573,NEW,B,M,0
YrZnWonYost,White,7118,OLD,W,F,1
YrZnWonYost,White,3656,OLD,W,F,0
YrZnWonYost,White,13809,OLD,B,M,1
YrZnWonYost,White,8288,OLD,W,F,0
YrZnWonYost,White,5532,OLD,W,M,1
YrZnWonYost,White,6779,OLD,W,F,1
YrZnWonYost,White,10939,OLD,B,M,0
YrZnWonYost,White,5788,NEW,W,F,0
YrZnWonYost,White,3796,OLD,W,F,1
YrZnWonYost,White,4216,NEW,W,M,1
YrZnWonYost,White,6379,NEW,W,F,0
YrZnWonYost,White,7849,OLD,B,F,0
YrZnWonYost,White,3967,OLD,B,M,0
YrZnWonYost,White,5724,NEW,W,F,0
YrZnWonYost,White,6349,OLD,W,M,0
YrZnWonYost,White,3984,OLD,B,M,1
YrZnWonYost,White,4605,OLD,B,F,1
YrZnWonYost,White,7130,OLD,B,F,1
YrZnWonYost,White,3853,OLD,B,M,1
YrZnWonYost,White,3794,OLD,W,M,1
YrZnWonYost,White,2969,NEW,B,F,1
YrZnWonYost,White,3284,OLD,B,F,1
YrZnWonYost,White,4196,NEW,B,M,0
YrZnWonYost,White,5148,NEW,B,F,1
YrZnWonYost,White,8083,OLD,W,M,0
YrZnWonYost,White,7032,OLD,W,M,1
YrZnWonYost,White,4791,OLD,W,M,0
XZleYLZne,White,1737,OLD,B,M,0
XZleYLZne,White,1641,NEW,W,M,0
XZleYLZne,White,1517,NEW,W,F,1
XZleYLZne,White,2683,OLD,W,F,0
XZleYLZne,White,1130,NEW,W,F,0
XZleYLZne,White,1870,OLD,W,F,0
XZleYLZne,White,1716,NEW,B,M,0
XZleYLZne,White,1538,NEW,W,M,1
XZleYLZne,White,1781,NEW,W,M,0
XZleYLZne,White,1900,NEW,W,F,0
XZleYLZne,White,8475,NEW,B,F,0
XZleYLZne,White,1467,NEW,B,F,0
XZleYLZne,White,8079,NEW,B,F,1
XZleYLZne,White,1687,NEW,B,M,0
XZleYLZne,White,1660,NEW,B,F,0
XZleYLZne,White,1887,OLD,W,F,1
XZleYLZne,White,1651,OLD,B,M,1
XZleYLZne,White,1625,OLD,W,F,1
XZleYLZne,White,2061,OLD,W,M,0
XZleYLZne,White,1471,OLD,B,M,0
XZleYLZne,White,1583,OLD,B,M,0
XZleYLZne,White,1751,OLD,W,F,1
XZleYLZne,White,1494,NEW,W,M,0
XZleYLZne,White,1593,NEW,B,M,1
XZleYLZne,White,1781,NEW,B,M,0
XZleYLZne,White,1741,OLD,W,M,1
XZleYLZne,White,1980,OLD,W,M,1
XZleYLZne,White,1936,OLD,B,F,1
XZleYLZne,White,1990,NEW,B,M,0
XZleYLZne,White,1288,NEW,B,M,1
XZleYLZne,White,1688,OLD,B,F,1
XZleYLZne,White,10789,OLD,B,M,1
XZleYLZne,White,1274,OLD,W,M,0
XZleYLZne,White,1186,NEW,B,F,1
XZleYLZne,White,2479,NEW,W,M,1
XZleYLZne,White,1671,OLD,B,F,1
XZleYLZne,White,1667,NEW,W,F,0
XZleYLZne,White,5462,OLD,B,F,1
XZleYLZne,White,1822,OLD,B,F,1
XZleYLZne,White,4365,OLD,W,M,0
XZleYLZne,White,1401,OLD,B,F,0
XZleYLZne,White,1804,NEW,W,F,0
XZleYLZne,White,2470,OLD,B,M,1
XZleYLZne,White,1789,OLD,B,F,0
XZleYLZne,White,2452,NEW,B,F,1
XZleYLZne,White,4206,OLD,W,F,1
XZleYLZne,White,1617,NEW,W,F,0
XZleYLZne,White,1510,NEW,B,M,0
XZleYLZne,White,1842,NEW,B,F,1
XZleYLZne,White,2066,NEW,B,F,0
XZleYLZne,White,1874,OLD,W,F,0
XZleYLZne,White,1741,OLD,W,M,1
XZleYLZne,White,1975,NEW,W,M,0
XZleYLZne,White,2560,OLD,B,M,1
XZleYLZne,White,2109,NEW,B,M,0
XZleYLZne,White,3477,NEW,W,F,0
XZleYLZne,White,1672,NEW,W,M,0
XZleYLZne,White,2211,OLD,B,F,0
XZleYLZne,White,1411,OLD,B,F,1
XZleYLZne,White,1443,OLD,W,F,1
XZleYLZne,White,1849,OLD,W,F,0
XZleYLZne,White,2001,OLD,B,M,0
XZleYLZne,White,1283,NEW,W,M,0
XZleYLZne,White,1322,NEW,W,F,0
XZleYLZne,White,1952,NEW,W,F,0
XZleYLZne,White,1489,NEW,W,F,0
XZleYLZne,White,2950,OLD,W,M,1
XZleYLZne,White,1166,NEW,W,M,1
XZleYLZne,White,1456,NEW,W,M,0
XZleYLZne,White,1704,OLD,B,M,1
XZleYLZne,White,1188,OLD,B,F,1
XZleYLZne,White,1631,OLD,B,M,1
XZleYLZne,White,1457,OLD,W,F,0
XZleYLZne,White,3114,NEW,B,M,0
XZleYLZne,White,1505,OLD,W,M,0
XZleYLZne,White,1788,NEW,B,F,1
XZleYLZne,White,1671,OLD,W,M,0
XZleYLZne,White,1878,NEW,B,F,0
XZleYLZne,White,5003,OLD,W,M,0
XZleYLZne,White,1873,NEW,B,M,0
XZrmenWilson,Black,3760,OLD,B,F,1
XZrmenWilson,Black,3098,OLD,W,M,0
XZrmenWilson,Black,2140,NEW,B,M,0
XZrmenWilson,Black,2334,OLD,B,M,1
XZrmenWilson,Black,2122,NEW,W,M,0
XZrmenWilson,Black,3428,OLD,B,M,0
XZrmenWilson,Black,2823,OLD,W,F,1
XZrmenWilson,Black,4343,OLD,W,M,1
XZrmenWilson,Black,6802,OLD,W,M,1
XZrmenWilson,Black,6363,OLD,B,F,1
XZrmenWilson,Black,9419,OLD,W,M,1
XZrmenWilson,Black,3915,NEW,W,F,0
XZrmenWilson,Black,3952,NEW,B,F,0
XZrmenWilson,Black,2133,NEW,B,F,0
XZrmenWilson,Black,7754,OLD,B,F,1
XZrmenWilson,Black,4920,OLD,W,M,1
XZrmenWilson,Black,2483,OLD,B,F,1
XZrmenWilson,Black,3511,NEW,B,M,0
XZrmenWilson,Black,2743,NEW,W,M,1
XZrmenWilson,Black,2744,NEW,W,F,0
XZrmenWilson,Black,2781,OLD,W,M,1
XZrmenWilson,Black,3643,OLD,B,F,1
XZrmenWilson,Black,4295,OLD,W,F,0
XZrmenWilson,Black,4191,OLD,W,F,1
XZrmenWilson,Black,2402,OLD,W,M,0
XZrmenWilson,Black,2964,NEW,W,F,0
XZrmenWilson,Black,2627,NEW,B,M,0
XZrmenWilson,Black,4801,NEW,B,M,0
XZrmenWilson,Black,2355,NEW,B,M,0
XZrmenWilson,Black,2463,NEW,B,M,0
XZrmenWilson,Black,1379,OLD,B,F,1
XZrmenWilson,Black,6739,NEW,W,M,0
XZrmenWilson,Black,6458,NEW,B,F,0
XZrmenWilson,Black,5369,NEW,W,M,0
XZrmenWilson,Black,2147,OLD,W,F,1
XZrmenWilson,Black,3489,OLD,W,F,1
XZrmenWilson,Black,3988,OLD,W,M,1
XZrmenWilson,Black,4938,NEW,W,M,0
XZrmenWilson,Black,4738,NEW,W,F,0
XZrmenWilson,Black,3761,NEW,W,F,0
XZrmenWilson,Black,4349,NEW,B,M,1
XZrmenWilson,Black,5332,NEW,B,F,0
XZrmenWilson,Black,2587,OLD,W,F,1
XZrmenWilson,Black,4444,NEW,W,F,0
XZrmenWilson,Black,4681,OLD,B,F,1
XZrmenWilson,Black,4960,OLD,B,M,1
XZrmenWilson,Black,6222,OLD,B,F,1
XZrmenWilson,Black,3870,NEW,W,F,0
XZrmenWilson,Black,2880,NEW,B,F,0
XZrmenWilson,Black,3772,NEW,B,M,0
XZrmenWilson,Black,2252,NEW,W,M,0
XZrmenWilson,Black,7021,OLD,B,M,1
XZrmenWilson,Black,3828,OLD,W,F,1
XZrmenWilson,Black,8115,OLD,B,F,1
XZrmenWilson,Black,4459,OLD,B,M,1
XZrmenWilson,Black,3349,OLD,B,M,1
XZrmenWilson,Black,3087,OLD,B,M,1
XZrmenWilson,Black,2582,OLD,W,F,1
XZrmenWilson,Black,3501,OLD,B,F,1
XZrmenWilson,Black,2790,OLD,B,M,1
XZrmenWilson,Black,3406,NEW,W,F,0
XZrmenWilson,Black,4217,NEW,W,M,0
XZrmenWilson,Black,3789,NEW,W,F,1
XZrmenWilson,Black,4849,NEW,B,F,0
XZrmenWilson,Black,1958,OLD,W,M,1
XZrmenWilson,Black,2868,OLD,B,M,1
XZrmenWilson,Black,2288,OLD,B,M,1
XZrmenWilson,Black,3270,OLD,W,M,1
XZrmenWilson,Black,3134,OLD,W,F,0
XZrmenWilson,Black,2354,OLD,W,F,1
XZrmenWilson,Black,5634,NEW,W,M,1
XZrmenWilson,Black,2675,NEW,B,M,0
XZrmenWilson,Black,4473,NEW,B,M,0
XZrmenWilson,Black,3364,NEW,B,F,0
XZrmenWilson,Black,2555,NEW,W,M,0
XZrmenWilson,Black,7150,NEW,B,F,0
XZrmenWilson,Black,2326,NEW,B,F,0
XZrmenWilson,Black,7953,NEW,B,F,1
XZrmenWilson,Black,2871,NEW,W,F,0
XZrmenWilson,Black,3321,NEW,W,M,0
XlZireHollingsworth,White,4254,OLD,W,F,1
XlZireHollingsworth,White,2887,OLD,W,F,1
XlZireHollingsworth,White,2439,OLD,W,F,1
XlZireHollingsworth,White,3665,OLD,W,M,1
XlZireHollingsworth,White,3111,OLD,W,M,0
XlZireHollingsworth,White,2390,OLD,W,M,1
XlZireHollingsworth,White,2470,OLD,B,M,0
XlZireHollingsworth,White,2219,OLD,B,F,1
XlZireHollingsworth,White,2301,OLD,B,M,1
XlZireHollingsworth,White,2185,OLD,W,M,1
XlZireHollingsworth,White,1884,OLD,B,F,1
XlZireHollingsworth,White,2087,OLD,W,M,1
XlZireHollingsworth,White,2404,OLD,B,M,1
XlZireHollingsworth,White,2067,OLD,W,F,1
XlZireHollingsworth,White,2184,OLD,B,M,1
XlZireHollingsworth,White,1933,OLD,W,F,0
XlZireHollingsworth,White,2334,OLD,B,F,1
XlZireHollingsworth,White,2021,OLD,W,M,1
XlZireHollingsworth,White,2319,OLD,W,F,1
XlZireHollingsworth,White,3355,OLD,B,F,0
XlZireHollingsworth,White,2150,OLD,B,M,1
XlZireHollingsworth,White,2728,OLD,W,M,1
XlZireHollingsworth,White,2148,OLD,W,F,1
XlZireHollingsworth,White,1788,OLD,W,F,1
XlZireHollingsworth,White,5522,OLD,B,M,1
XlZireHollingsworth,White,2208,OLD,B,M,1
XlZireHollingsworth,White,2320,OLD,B,M,1
XlZireHollingsworth,White,2172,OLD,B,F,0
XlZireHollingsworth,White,1817,NEW,W,F,0
XlZireHollingsworth,White,2121,OLD,B,F,1
XlZireHollingsworth,White,2330,OLD,B,F,0
XlZireHollingsworth,White,2423,OLD,B,F,1
XlZireHollingsworth,White,2068,OLD,W,F,1
XlZireHollingsworth,White,2038,OLD,W,M,0
XlZireHollingsworth,White,2677,OLD,B,F,1
XlZireHollingsworth,White,1910,OLD,W,M,1
XlZireHollingsworth,White,2394,NEW,B,M,0
XlZireHollingsworth,White,1829,NEW,W,M,0
XlZireHollingsworth,White,1703,NEW,B,F,0
XlZireHollingsworth,White,1877,NEW,W,F,0
XlZireHollingsworth,White,2088,NEW,B,F,0
XlZireHollingsworth,White,2160,NEW,B,F,0
XlZireHollingsworth,White,1801,NEW,B,F,0
XlZireHollingsworth,White,2042,NEW,W,F,0
XlZireHollingsworth,White,1631,NEW,B,M,0
XlZireHollingsworth,White,1937,NEW,W,M,0
XlZireHollingsworth,White,1827,NEW,B,M,0
XlZireHollingsworth,White,1855,NEW,W,F,0
XlZireHollingsworth,White,1768,NEW,B,M,0
XlZireHollingsworth,White,1688,NEW,W,M,0
XlZireHollingsworth,White,1864,NEW,W,F,0
XlZireHollingsworth,White,2846,OLD,B,F,0
XlZireHollingsworth,White,2197,NEW,B,F,0
XlZireHollingsworth,White,2263,NEW,W,M,0
XlZireHollingsworth,White,2625,NEW,B,F,0
XlZireHollingsworth,White,1964,NEW,W,M,0
XlZireHollingsworth,White,1848,NEW,W,F,0
XlZireHollingsworth,White,2057,NEW,W,M,0
XlZireHollingsworth,White,1867,NEW,B,M,0
XlZireHollingsworth,White,1697,NEW,W,M,0
XlZireHollingsworth,White,2024,NEW,B,M,0
XlZireHollingsworth,White,2072,NEW,B,F,0
XlZireHollingsworth,White,3896,NEW,W,F,0
XlZireHollingsworth,White,2767,NEW,W,M,0
XlZireHollingsworth,White,2803,NEW,B,M,0
XlZireHollingsworth,White,2548,NEW,W,M,0
XlZireHollingsworth,White,2962,NEW,B,F,0
XlZireHollingsworth,White,2063,NEW,W,M,0
XlZireHollingsworth,White,2308,NEW,B,F,0
XlZireHollingsworth,White,2022,NEW,W,F,0
XlZireHollingsworth,White,1926,NEW,W,F,0
XlZireHollingsworth,White,2220,NEW,B,M,0
XlZireHollingsworth,White,2542,NEW,B,F,0
XlZireHollingsworth,White,4575,OLD,W,F,0
XlZireHollingsworth,White,1671,NEW,W,F,0
XlZireHollingsworth,White,2262,NEW,B,M,0
XlZireHollingsworth,White,6067,OLD,B,M,1
XlZireHollingsworth,White,2796,OLD,W,M,1
XlZireHollingsworth,White,4141,OLD,B,M,1
XlZireHollingsworth,White,2128,NEW,B,M,0
WZnellyQ,White,1810,NEW,B,F,1
WZnellyQ,White,3001,NEW,W,M,1
WZnellyQ,White,1298,OLD,W,F,1
WZnellyQ,White,63984,NEW,W,F,1
WZnellyQ,White,3435,OLD,B,M,1
WZnellyQ,White,5012,OLD,B,M,0
WZnellyQ,White,22725,OLD,W,F,1
WZnellyQ,White,1197,OLD,W,F,1
WZnellyQ,White,3433,OLD,W,F,1
WZnellyQ,White,1311,OLD,B,F,1
WZnellyQ,White,2388,NEW,B,F,1
WZnellyQ,White,46392,NEW,B,F,0
WZnellyQ,White,35709,OLD,W,M,0
WZnellyQ,White,4174,OLD,W,F,1
WZnellyQ,White,76032,OLD,B,M,0
WZnellyQ,White,1909,NEW,W,F,0
WZnellyQ,White,107097,NEW,W,F,1
WZnellyQ,White,1525,NEW,B,F,1
WZnellyQ,White,2157,NEW,W,M,0
WZnellyQ,White,3244,NEW,W,M,0
WZnellyQ,White,3529,OLD,B,M,0
WZnellyQ,White,12774,NEW,B,M,0
WZnellyQ,White,3832,OLD,B,F,1
WZnellyQ,White,3852,NEW,W,M,0
WZnellyQ,White,2410,NEW,B,M,0
WZnellyQ,White,2471,NEW,B,M,0
WZnellyQ,White,2800,NEW,W,M,1
WZnellyQ,White,1309,OLD,W,M,1
WZnellyQ,White,2894,OLD,B,F,0
WZnellyQ,White,2308,OLD,W,M,1
WZnellyQ,White,1995,OLD,W,F,1
WZnellyQ,White,44401,OLD,W,F,1
WZnellyQ,White,6680,OLD,W,F,1
WZnellyQ,White,10287,OLD,B,F,1
WZnellyQ,White,11615,NEW,W,M,0
WZnellyQ,White,3336,NEW,B,M,0
WZnellyQ,White,3242,OLD,B,M,1
WZnellyQ,White,20125,NEW,W,F,0
WZnellyQ,White,16815,NEW,B,F,0
WZnellyQ,White,4997,NEW,B,M,0
WZnellyQ,White,4297,NEW,B,F,0
WZnellyQ,White,4547,NEW,W,M,1
WZnellyQ,White,2896,NEW,B,F,0
WZnellyQ,White,3987,OLD,B,M,0
WZnellyQ,White,3341,OLD,W,M,1
WZnellyQ,White,2584,OLD,B,F,1
WZnellyQ,White,36493,OLD,B,F,1
WZnellyQ,White,1258,NEW,W,M,0
WZnellyQ,White,3843,OLD,B,M,1
WZnellyQ,White,12382,OLD,B,M,1
WZnellyQ,White,3503,OLD,B,F,1
WZnellyQ,White,7707,OLD,W,M,0
WZnellyQ,White,1805,OLD,W,M,1
WZnellyQ,White,1832,OLD,B,M,0
WZnellyQ,White,17005,NEW,W,M,0
WZnellyQ,White,16390,OLD,W,F,1
WZnellyQ,White,8333,NEW,B,M,0
WZnellyQ,White,3956,OLD,B,F,1
WZnellyQ,White,15469,NEW,W,F,1
WZnellyQ,White,126881,NEW,B,M,1
WZnellyQ,White,15148,NEW,B,M,0
WZnellyQ,White,1494,NEW,W,F,0
WZnellyQ,White,63487,NEW,W,F,1
WZnellyQ,White,4277,NEW,W,F,0
WZnellyQ,White,1894,OLD,B,F,0
WZnellyQ,White,3875,NEW,W,M,0
WZnellyQ,White,9660,NEW,B,M,0
WZnellyQ,White,14987,NEW,W,F,0
WZnellyQ,White,7872,NEW,W,F,1
WZnellyQ,White,1896,OLD,W,M,0
WZnellyQ,White,1839,NEW,B,F,0
WZnellyQ,White,3299,OLD,B,F,1
WZnellyQ,White,5981,NEW,B,F,0
WZnellyQ,White,3664,NEW,B,F,0
WZnellyQ,White,2597,OLD,W,M,1
WZnellyQ,White,4156,OLD,W,F,1
WZnellyQ,White,4203,OLD,B,M,1
WZnellyQ,White,2391,OLD,W,M,0
WZnellyQ,White,2728,OLD,W,M,0
WZnellyQ,White,5311,NEW,B,M,1
GZYriellZWZtOins,Black,2918,NEW,W,F,0
GZYriellZWZtOins,Black,5285,NEW,B,M,0
GZYriellZWZtOins,Black,2461,OLD,B,F,1
GZYriellZWZtOins,Black,2892,NEW,W,M,0
GZYriellZWZtOins,Black,2936,OLD,W,M,1
GZYriellZWZtOins,Black,2239,OLD,W,M,1
GZYriellZWZtOins,Black,2847,NEW,W,F,0
GZYriellZWZtOins,Black,4572,NEW,W,F,0
GZYriellZWZtOins,Black,2260,OLD,W,F,1
GZYriellZWZtOins,Black,2634,NEW,W,M,0
GZYriellZWZtOins,Black,2298,OLD,B,M,1
GZYriellZWZtOins,Black,2330,OLD,B,M,1
GZYriellZWZtOins,Black,1997,NEW,W,F,0
GZYriellZWZtOins,Black,2760,NEW,W,M,0
GZYriellZWZtOins,Black,2751,OLD,W,M,1
GZYriellZWZtOins,Black,2548,OLD,W,F,1
GZYriellZWZtOins,Black,2904,OLD,B,F,1
GZYriellZWZtOins,Black,4076,OLD,B,M,1
GZYriellZWZtOins,Black,2567,NEW,B,F,0
GZYriellZWZtOins,Black,2994,NEW,B,M,0
GZYriellZWZtOins,Black,2432,NEW,B,F,0
GZYriellZWZtOins,Black,2137,NEW,W,F,0
GZYriellZWZtOins,Black,4358,NEW,B,F,0
GZYriellZWZtOins,Black,2242,NEW,B,M,0
GZYriellZWZtOins,Black,9438,OLD,W,F,1
GZYriellZWZtOins,Black,2448,NEW,B,M,0
GZYriellZWZtOins,Black,3333,OLD,B,F,1
GZYriellZWZtOins,Black,2751,NEW,B,F,0
GZYriellZWZtOins,Black,7934,NEW,B,M,0
GZYriellZWZtOins,Black,3100,NEW,B,F,0
GZYriellZWZtOins,Black,2102,OLD,B,M,1
GZYriellZWZtOins,Black,2519,NEW,W,F,0
GZYriellZWZtOins,Black,10022,NEW,W,M,0
GZYriellZWZtOins,Black,2404,NEW,W,F,0
GZYriellZWZtOins,Black,5062,OLD,B,M,1
GZYriellZWZtOins,Black,3646,OLD,B,F,1
GZYriellZWZtOins,Black,2431,NEW,W,M,0
GZYriellZWZtOins,Black,1964,OLD,W,F,1
GZYriellZWZtOins,Black,3151,NEW,B,M,0
GZYriellZWZtOins,Black,3117,NEW,B,M,0
GZYriellZWZtOins,Black,2087,OLD,W,M,1
GZYriellZWZtOins,Black,4314,OLD,B,F,1
GZYriellZWZtOins,Black,2354,OLD,B,M,1
GZYriellZWZtOins,Black,4300,OLD,W,M,1
GZYriellZWZtOins,Black,2767,NEW,W,F,0
GZYriellZWZtOins,Black,2307,NEW,W,M,0
GZYriellZWZtOins,Black,3395,OLD,W,M,1
GZYriellZWZtOins,Black,3190,NEW,B,M,0
GZYriellZWZtOins,Black,5983,OLD,B,M,1
GZYriellZWZtOins,Black,1886,OLD,W,M,1
GZYriellZWZtOins,Black,2850,NEW,B,F,0
GZYriellZWZtOins,Black,8435,NEW,W,F,0
GZYriellZWZtOins,Black,2866,NEW,B,F,0
GZYriellZWZtOins,Black,1995,NEW,W,M,0
GZYriellZWZtOins,Black,2201,OLD,B,F,1
GZYriellZWZtOins,Black,2411,NEW,B,F,0
GZYriellZWZtOins,Black,2092,OLD,W,M,1
GZYriellZWZtOins,Black,3043,NEW,B,M,0
GZYriellZWZtOins,Black,2284,OLD,W,F,1
GZYriellZWZtOins,Black,2306,OLD,W,M,1
GZYriellZWZtOins,Black,3230,OLD,W,F,1
GZYriellZWZtOins,Black,2186,OLD,W,M,1
GZYriellZWZtOins,Black,3612,NEW,W,M,0
GZYriellZWZtOins,Black,2721,OLD,B,M,1
GZYriellZWZtOins,Black,3160,NEW,B,F,0
GZYriellZWZtOins,Black,2718,NEW,B,F,0
GZYriellZWZtOins,Black,6154,NEW,W,M,1
GZYriellZWZtOins,Black,3152,NEW,W,F,0
GZYriellZWZtOins,Black,2562,OLD,W,F,1
GZYriellZWZtOins,Black,2095,NEW,W,M,0
GZYriellZWZtOins,Black,1892,OLD,B,M,1
GZYriellZWZtOins,Black,8564,NEW,B,M,0
GZYriellZWZtOins,Black,2067,OLD,B,M,1
GZYriellZWZtOins,Black,2560,OLD,W,F,1
GZYriellZWZtOins,Black,2168,OLD,B,F,1
GZYriellZWZtOins,Black,2132,OLD,B,F,1
GZYriellZWZtOins,Black,2235,OLD,W,F,1
GZYriellZWZtOins,Black,2063,OLD,W,F,1
GZYriellZWZtOins,Black,2603,OLD,B,F,1
GZYriellZWZtOins,Black,2361,OLD,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,1509,OLD,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,3321,NEW,B,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,1483,OLD,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,2003,NEW,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,1355,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1447,OLD,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,1555,OLD,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,2594,NEW,W,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1538,OLD,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2146,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1977,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1385,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1537,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1195,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,3124,NEW,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,2199,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1777,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1354,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1677,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,2318,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,2013,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,2022,OLD,B,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,3263,OLD,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1451,OLD,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,1774,NEW,B,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,2253,NEW,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2009,NEW,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2640,NEW,W,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,2055,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,2378,OLD,B,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,2555,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1407,OLD,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,3070,NEW,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2059,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,2242,NEW,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2441,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1971,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,2425,NEW,W,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,2126,NEW,W,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1479,NEW,W,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1936,OLD,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,1926,NEW,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,2100,OLD,W,M,1
GZYrielleXhZrlton,Asian/Pacific Islander,1514,OLD,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,1747,OLD,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,1504,NEW,W,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1701,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,1497,NEW,B,F,0
GZYrielleXhZrlton,Asian/Pacific Islander,1406,NEW,B,M,0
GZYrielleXhZrlton,Asian/Pacific Islander,6395,OLD,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,2932,OLD,W,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,3963,OLD,B,F,1
GZYrielleXhZrlton,Asian/Pacific Islander,1969,OLD,B,F,1
